"","id","attack","health","cost","name","rarity","set","type","collectible","text","race","spellDamage","durability","overload","cardClass","patch_num","meta1","meta2","meta3","meta4","meta5","meta6","meta7","meta8","meta_num","how","what","invariate","atk_over_hp","has_power"
"4057","KAR_057",4,4,6,"Ivory Knight","RARE","KARA","MINION",TRUE,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.
Restore Health to your hero
equal to its Cost.",NA,NA,NA,NA,"PALADIN","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Restore & Add",NA,"EQUAL","Other"
"4058","KAR_061",4,6,7,"The Curator","LEGENDARY","KARA","MINION",TRUE,"<b>Taunt</b>
<b>Battlecry:</b> Draw a Beast, Dragon, and Murloc from your deck.","MECHANICAL",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Draw","Taunt","ATK<HP","Other"
"4059","KAR_062",1,3,2,"Netherspite Historian","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b>
a Dragon.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Add",NA,"ATK<HP","Other"
"4060","KAR_063",1,NA,2,"Spirit Claws","COMMON","KARA","WEAPON",TRUE,"[x]Has +2 Attack while you
have <b>Spell Damage</b>.",NA,NA,3,NA,"SHAMAN","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,NA,NA,NA,"Other"
"4061","KAR_065",5,5,6,"Menagerie Warden","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> Choose a friendly Beast. Summon a copy of it.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"EQUAL","Other"
"4062","KAR_069",1,1,1,"Swashburglar","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> Add a random class card to your hand <i>(from your opponent's class).</i>","PIRATE",NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Add",NA,"EQUAL","Other"
"4063","KAR_070",5,6,5,"Ethereal Peddler","RARE","KARA","MINION",TRUE,"[x]<b>Battlecry:</b> If you're holding
any non-Rogue class cards,
 reduce their Cost by (2).",NA,NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry",NA,NA,"ATK<HP","Other"
"4064","KAR_073",NA,NA,2,"Maelstrom Portal","RARE","KARA","SPELL",TRUE,"Deal $1 damage to all enemy minions. Summon a random
1-Cost minion.",NA,NA,NA,NA,"SHAMAN","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,NA,NA,NA,"Other"
"4065","KAR_075",NA,NA,6,"Moonglade Portal","RARE","KARA","SPELL",TRUE,"Restore #6 Health. Summon a random
6-Cost minion.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,"Summon & Restore",NA,NA,"Other"
"4066","KAR_076",NA,NA,7,"Firelands Portal","COMMON","KARA","SPELL",TRUE,"Deal $5 damage. Summon a random
5-Cost minion.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,"Summon & Deal",NA,NA,"Other"
"4067","KAR_077",NA,NA,4,"Silvermoon Portal","COMMON","KARA","SPELL",TRUE,"Give a minion +2/+2. Summon a random
2-Cost minion.",NA,NA,NA,NA,"PALADIN","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,"Summon & Give",NA,NA,"Other"
"4068","KAR_089",1,3,1,"Malchezaar's Imp","COMMON","KARA","MINION",TRUE,"Whenever you discard a card, draw a card.","DEMON",NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Multi_Trigger","Draw",NA,"ATK<HP","Other"
"4069","KAR_091",NA,NA,5,"Ironforge Portal","COMMON","KARA","SPELL",TRUE,"Gain 4 Armor.
Summon a random
4-Cost minion.",NA,NA,NA,NA,"WARRIOR","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,"Summon & Gain",NA,NA,"Other"
"4070","KAR_092",2,3,2,"Medivh's Valet","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> If you control a <b>Secret</b>, deal 3 damage.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Deal",NA,"ATK<HP","Other"
"4071","KAR_094",3,2,3,"Deadly Fork","COMMON","KARA","MINION",TRUE,"<b>Deathrattle:</b> Add a 3/2 weapon to your hand.",NA,NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Deathrattle","Add",NA,"ATK>HP","Other"
"4072","KAR_095",3,3,3,"Zoobot","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +1/+1.","MECHANICAL",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Give",NA,"EQUAL","Other"
"4073","KAR_096",5,6,5,"Prince Malchezaar","LEGENDARY","KARA","MINION",TRUE,"[x]When the game starts,
add 5 extra <b>Legendary</b>
minions to your deck.","DEMON",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","One_or_More_Trigger","Add",NA,"ATK<HP","Other"
"4074","KAR_097",7,7,8,"Medivh, the Guardian","LEGENDARY","KARA","MINION",TRUE,"<b>Battlecry:</b> Equip Atiesh, Greatstaff of the Guardian.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry",NA,NA,"EQUAL","Other"
"4075","KAR_114",3,4,4,"Barnes","LEGENDARY","KARA","MINION",TRUE,"<b>Battlecry:</b> Summon a 1/1 copy of a random minion in your deck.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"ATK<HP","Other"
"4076","KAR_204",3,4,5,"Onyx Bishop","RARE","KARA","MINION",TRUE,"<b>Battlecry:</b> Summon a friendly minion that died this game.",NA,NA,NA,NA,"PRIEST","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"ATK<HP","Other"
"4077","KAR_205",3,3,3,"Silverware Golem","RARE","KARA","MINION",TRUE,"If you discard this minion, summon it.",NA,NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,"Summon",NA,"EQUAL","Other"
"4078","KAR_300",2,2,1,"Enchanted Raven","COMMON","KARA","MINION",TRUE,NA,"BEAST",NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,NA,NA,"EQUAL",NA
"4079","KAR_702",4,4,5,"Menagerie Magician","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +2/+2.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Give",NA,"EQUAL","Other"
"4080","KAR_710",3,2,4,"Arcanosmith","COMMON","KARA","MINION",TRUE,"<b>Battlecry:</b> Summon a 0/5 minion with <b>Taunt</b>.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"ATK>HP","Other"
"4081","KAR_711",8,8,12,"Arcane Giant","EPIC","KARA","MINION",TRUE,"[x]Costs (1) less for each spell
you've cast this game.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,NA,NA,"EQUAL","Other"
"4082","KAR_712",4,3,3,"Violet Illusionist","COMMON","KARA","MINION",TRUE,"During your turn, your hero is <b>Immune</b>.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta5",NA,NA,NA,"ATK>HP","Other"
"4083","LOOT_008",NA,NA,7,"Psychic Scream","EPIC","KNK","SPELL",TRUE,"Shuffle all minions into your opponent's deck.",NA,NA,NA,NA,"PRIEST","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Add",NA,NA,"Other"
"4084","LOOT_013",2,4,2,"Vulgar Homunculus","COMMON","KNK","MINION",TRUE,"<b>Taunt</b>
<b>Battlecry:</b> Deal 2 damage to your hero.","DEMON",NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Deal","Taunt","ATK<HP","Other"
"4085","LOOT_014",2,1,1,"Kobold Librarian","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Draw a card. Deal 2 damage to your hero.",NA,NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Draw & Deal",NA,"ATK>HP","Other"
"4086","LOOT_017",NA,NA,1,"Dark Pact","COMMON","KNK","SPELL",TRUE,"Destroy a friendly minion. Restore #8 Health to your hero.",NA,NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Restore & Destroy",NA,NA,"Other"
"4087","LOOT_018",4,4,4,"Hooked Reaver","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> If you have 15 or less Health, gain +3/+3 and <b>Taunt</b>.","DEMON",NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Gain",NA,"EQUAL","Other"
"4088","LOOT_026",4,4,4,"Fal'dorei Strider","EPIC","KNK","MINION",TRUE,"[x]<b>Battlecry:</b> Shuffle 3
Ambushes into your deck.
When drawn, summon
a 4/4 Spider.",NA,NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry & One_or_More_Trigger","Add",NA,"EQUAL","Other"
"4089","LOOT_033",3,1,2,"Cavern Shinyfinder","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Draw a weapon from your deck.",NA,NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Draw",NA,"ATK>HP","Other"
"4090","LOOT_041",4,4,3,"Kobold Barbarian","RARE","KNK","MINION",TRUE,"At the start of your turn, attack a random enemy.",NA,NA,NA,NA,"WARRIOR","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Multi_Trigger",NA,NA,"EQUAL","Other"
"4091","LOOT_043",NA,NA,4,"Lesser Amethyst Spellstone","RARE","KNK","SPELL",TRUE,"<b>Lifesteal.</b> Deal $3 damage to a minion. <i>(Take damage from your cards to upgrade.)</i>",NA,NA,NA,NA,"WARLOCK","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Deal","LifeSteal",NA,"Other"
"4092","LOOT_044",0,NA,2,"Bladed Gauntlet","EPIC","KNK","WEAPON",TRUE,"Has Attack equal to your Armor. Can't attack heroes.",NA,NA,2,NA,"WARRIOR","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,NA,NA,"Other"
"4093","LOOT_047",NA,NA,1,"Barkskin","COMMON","KNK","SPELL",TRUE,"Give a minion +3 Health. Gain 3 Armor.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Give & Gain",NA,NA,"Other"
"4094","LOOT_048",3,6,4,"Ironwood Golem","COMMON","KNK","MINION",TRUE,"<b>Taunt</b>
Can only attack if you have 3 or more Armor.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,"Taunt","ATK<HP","Other"
"4095","LOOT_051",NA,NA,1,"Lesser Jasper Spellstone","RARE","KNK","SPELL",TRUE,"Deal $2 damage to a minion. @<i>(Gain 3 Armor to upgrade.)</i>",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Gain & Deal",NA,NA,"Other"
"4096","LOOT_054",NA,NA,4,"Branching Paths","EPIC","KNK","SPELL",TRUE,"[x]<b>Choose Twice -</b> Draw a
card; Give your minions 
+1 Attack; Gain 6 Armor.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Draw & Give & Gain",NA,NA,"Other"
"4097","LOOT_056",3,5,4,"Astral Tiger","EPIC","KNK","MINION",TRUE,"<b>Deathrattle:</b> Shuffle a
 copy of this minion into your deck.",NA,NA,NA,NA,"DRUID","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Deathrattle","Add",NA,"ATK<HP","Other"
"4098","LOOT_060",NA,NA,2,"Crushing Hand","COMMON","KNK","SPELL",TRUE,"Deal $8 damage to a minion. <b><b>Overload</b>:</b> (3)",NA,NA,NA,3,"SHAMAN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Deal",NA,NA,"Other"
"4099","LOOT_062",1,1,2,"Kobold Hermit","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Choose a basic Totem. Summon it.",NA,NA,NA,NA,"SHAMAN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"EQUAL","Other"
"4100","LOOT_064",NA,NA,7,"Lesser Sapphire Spellstone","RARE","KNK","SPELL",TRUE,"Summon 1 copy of a friendly minion. @<i>(<b>Overload</b> 3 Mana Crystals to upgrade.)</i>",NA,NA,NA,NA,"SHAMAN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Summon",NA,NA,"Other"
"4101","LOOT_069",1,1,3,"Sewer Crawler","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Summon a 2/3 Giant Rat.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"EQUAL","Other"
"4102","LOOT_077",NA,NA,4,"Flanking Strike","COMMON","KNK","SPELL",TRUE,"Deal $3 damage to a minion. Summon a 3/3 Wolf.",NA,NA,NA,NA,"HUNTER","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Summon & Deal",NA,NA,"Other"
"4103","LOOT_078",2,4,3,"Cave Hydra","COMMON","KNK","MINION",TRUE,"Also damages the minions next to whomever
this attacks.","BEAST",NA,NA,NA,"HUNTER","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,NA,"ATK<HP","Other"
"4104","LOOT_079",NA,NA,2,"Wandering Monster","RARE","KNK","SPELL",TRUE,"<b>Secret:</b> When an enemy attacks your hero, summon a 3-Cost minion as the new target.",NA,NA,NA,NA,"HUNTER","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","One_or_More_Trigger","Summon",NA,NA,"Other"
"4105","LOOT_080",NA,NA,5,"Lesser Emerald Spellstone","RARE","KNK","SPELL",TRUE,"Summon two 3/3 Wolves. <i>(Play a <b>Secret</b> to upgrade.)</i>",NA,NA,NA,NA,"HUNTER","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Summon",NA,NA,"Other"
"4106","LOOT_085",4,NA,7,"Rhok'delar","LEGENDARY","KNK","WEAPON",TRUE,"<b>Battlecry:</b> If your deck has no minions, fill your hand with Hunter spells.",NA,NA,2,NA,"HUNTER","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry",NA,NA,NA,"Other"
"4107","LOOT_088",NA,NA,2,"Potion of Heroism","COMMON","KNK","SPELL",TRUE,"Give a minion <b>Divine Shield</b>.
Draw a card.",NA,NA,NA,NA,"PALADIN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Draw & Give",NA,NA,"Other"
"4108","LOOT_091",NA,NA,2,"Lesser Pearl Spellstone","RARE","KNK","SPELL",TRUE,"Summon a 2/2 Spirit with <b>Taunt</b>. @<i>(Restore 3 Health to upgrade.)</i>",NA,NA,NA,NA,"PALADIN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Summon & Restore",NA,NA,"Other"
"4109","LOOT_093",NA,NA,4,"Call to Arms","EPIC","KNK","SPELL",TRUE,"[x]<b>Recruit</b> 3 minions that
 cost (2) or less.",NA,NA,NA,NA,"PALADIN","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Cost_Manip",NA,NA,"Other"
"4110","LOOT_101",NA,NA,3,"Explosive Runes","RARE","KNK","SPELL",TRUE,"<b>Secret:</b> After your opponent plays a minion, deal $6 damage to it and any excess to their hero.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","One_or_More_Trigger","Deal",NA,NA,"Other"
"4111","LOOT_103",NA,NA,2,"Lesser Ruby Spellstone","RARE","KNK","SPELL",TRUE,"Add 1 random Mage spell to your hand. @<i>(Play 2 Elementals to upgrade.)</i>",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Add",NA,NA,"Other"
"4112","LOOT_104",NA,NA,0,"Shifting Scroll","COMMON","KNK","SPELL",TRUE,"Each turn this is in your hand, transform it into a random Mage spell.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,NA,NA,"Other"
"4113","LOOT_106",NA,NA,5,"Deck of Wonders","EPIC","KNK","SPELL",TRUE,"Shuffle 5 Scrolls into your deck. When drawn, cast a random spell.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","One_or_More_Trigger","Add",NA,NA,"Other"
"4114","LOOT_108",0,NA,6,"Aluneth","LEGENDARY","KNK","WEAPON",TRUE,"At the end of your turn, draw 3 cards.",NA,NA,3,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Multi_Trigger","Draw",NA,NA,"Other"
"4115","LOOT_111",1,2,2,"Scorp-o-matic","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> Destroy a minion with 1 or less Attack.","MECHANICAL",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Destroy",NA,"ATK<HP","Other"
"4116","LOOT_117",0,2,1,"Wax Elemental","COMMON","KNK","MINION",TRUE,"<b>Taunt</b>
<b>Divine Shield</b>","ELEMENTAL",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,"Taunt & Divine_Shield","ATK<HP","Other"
"4117","LOOT_118",3,4,4,"Ebon Dragonsmith","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> Reduce the Cost of a random weapon in your hand by (2).","DRAGON",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry",NA,NA,"ATK<HP","Other"
"4118","LOOT_122",5,5,5,"Corrosive Sludge","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Destroy your opponent's weapon.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Destroy",NA,"EQUAL","Other"
"4119","LOOT_124",2,4,3,"Lone Champion","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> If you control no other minions, gain <b>Taunt</b> and <b>Divine Shield</b>.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Gain",NA,"ATK<HP","Other"
"4120","LOOT_125",1,1,3,"Stoneskin Basilisk","COMMON","KNK","MINION",TRUE,"<b>Divine Shield</b>
 <b>Poisonous</b>","BEAST",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,"Divine_Shield & Poisonous","EQUAL","Other"
"4121","LOOT_130",4,4,5,"Arcane Tyrant","EPIC","KNK","MINION",TRUE,"Costs (0) if you've cast a spell that costs (5) or more this turn.","ELEMENTAL",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,NA,"EQUAL","Other"
"4122","LOOT_131",3,3,5,"Green Jelly","COMMON","KNK","MINION",TRUE,"At the end of your turn, summon a 1/2 Ooze with <b>Taunt</b>.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Multi_Trigger","Summon",NA,"EQUAL","Other"
"4123","LOOT_132",4,3,3,"Dragonslayer","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Deal 6 damage to a Dragon.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Deal",NA,"ATK>HP","Other"
"4124","LOOT_134",0,4,3,"Toothy Chest","COMMON","KNK","MINION",TRUE,"At the start of your turn, set this minion's Attack to 4.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Multi_Trigger",NA,NA,"ATK<HP","Other"
"4125","LOOT_136",2,2,4,"Sneaky Devil","COMMON","KNK","MINION",TRUE,"<b>Stealth</b>
Your other minions have +1 Attack.","DEMON",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,"Stealth","EQUAL","Other"
"4126","LOOT_137",4,12,9,"Sleepy Dragon","COMMON","KNK","MINION",TRUE,"<b>Taunt</b>","DRAGON",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,"Taunt","ATK<HP","Other"
"4127","LOOT_144",5,6,4,"Hoarding Dragon","COMMON","KNK","MINION",TRUE,"<b>Deathrattle:</b> Give your opponent two Coins.","DRAGON",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Deathrattle","Give",NA,"ATK<HP","Other"
"4128","LOOT_149",2,5,7,"Corridor Creeper","EPIC","KNK","MINION",TRUE,"Costs (1) less whenever a minion dies while this is in your hand.","BEAST",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,NA,NA,"ATK<HP","Other"
"4129","LOOT_150",1,1,5,"Furbolg Mossbinder","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> Transform a friendly minion into a 6/6 Elemental.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry",NA,NA,"EQUAL","Other"
"4130","LOOT_152",3,2,3,"Boisterous Bard","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Give your other minions +1 Health.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Give",NA,"ATK>HP","Other"
"4131","LOOT_153",7,7,8,"Violet Wurm","COMMON","KNK","MINION",TRUE,"<b>Deathrattle:</b> Summon seven 1/1 Grubs.","BEAST",NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Deathrattle","Summon",NA,"EQUAL","Other"
"4132","LOOT_154",2,3,1,"Gravelsnout Knight","RARE","KNK","MINION",TRUE,"<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Summon",NA,"ATK<HP","Other"
"4133","LOOT_161",4,6,5,"Carnivorous Cube","EPIC","KNK","MINION",TRUE,"<b>Battlecry:</b> Destroy
a friendly minion.
<b>Deathrattle:</b> Summon 2 copies of it.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry & Deathrattle","Summon",NA,"ATK<HP","Other"
"4134","LOOT_165",2,2,3,"Sonya Shadowdancer","LEGENDARY","KNK","MINION",TRUE,"After a friendly minion dies, add a 1/1 copy of it to your hand. It costs (1).",NA,NA,NA,NA,"ROGUE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","One_or_More_Trigger","Add & Cost_Manip",NA,"EQUAL","Other"
"4135","LOOT_167",2,2,5,"Fungalmancer","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Give adjacent minions +2/+2.",NA,NA,NA,NA,"NEUTRAL","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Give",NA,"EQUAL","Other"
"4136","LOOT_170",2,2,2,"Raven Familiar","COMMON","KNK","MINION",TRUE,"<b>Battlecry:</b> Reveal a spell in each deck. If yours costs more, draw it.","BEAST",NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5","Battlecry","Draw & Cost_Manip",NA,"EQUAL","Other"
"4137","LOOT_172",NA,NA,5,"Dragon's Fury","EPIC","KNK","SPELL",TRUE,"Reveal a spell from your deck. Deal damage equal to its Cost to all minions.",NA,NA,NA,NA,"MAGE","23576",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"meta5",NA,"Deal",NA,NA,"Other"
